catchment,network,year,mmwr_year,mmwr_week,age_category,sex,race,cumulative_rate,weekly_rate,derived_date
Iowa,IHSP,2020-21,2020,12,30-39 yr,Overall,Overall,0,0,2020-03-18
Georgia,EIP,2020-21,2020,12,30-39 yr,Overall,Overall,7.6,6.4,2020-03-18
Maryland,EIP,2020-21,2020,12,30-39 yr,Overall,Overall,2.1,1.9,2020-03-18
Michigan,IHSP,2020-21,2020,12,30-39 yr,Overall,Overall,0.7,0.7,2020-03-18
Ohio,IHSP,2020-21,2020,12,30-39 yr,Overall,Overall,0.6,0.3,2020-03-18
Oregon,EIP,2020-21,2020,12,30-39 yr,Overall,Overall,0.7,0.3,2020-03-18
Tennessee,EIP,2020-21,2020,12,30-39 yr,Overall,Overall,2.3,2.3,2020-03-18
Utah,IHSP,2020-21,2020,12,30-39 yr,Overall,Overall,0.5,0,2020-03-18
New Mexico,EIP,2020-21,2020,12,30-39 yr,Overall,Overall,0,0,2020-03-18
New York,EIP,2020-21,2020,12,30-39 yr,Overall,Overall,1.1,0.4,2020-03-18
Minnesota,EIP,2020-21,2020,12,30-39 yr,Overall,Overall,0.6,0.4,2020-03-18
Connecticut,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,15.6,10.9,2020-03-25
Colorado,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,12,9.5,2020-03-25
California,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,3.2,1.9,2020-03-25
New York,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,3.3,2.2,2020-03-25
New Mexico,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,0.6,0.6,2020-03-25
Minnesota,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,1.3,0.6,2020-03-25
Utah,IHSP,2020-21,2020,13,30-39 yr,Overall,Overall,1.1,0.5,2020-03-25
Tennessee,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,4.9,2.7,2020-03-25
Oregon,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,2,1.3,2020-03-25
Ohio,IHSP,2020-21,2020,13,30-39 yr,Overall,Overall,1.6,0.9,2020-03-25
Michigan,IHSP,2020-21,2020,13,30-39 yr,Overall,Overall,8.5,7.9,2020-03-25
Iowa,IHSP,2020-21,2020,13,30-39 yr,Overall,Overall,0,0,2020-03-25
Maryland,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,7.4,5.3,2020-03-25
Georgia,EIP,2020-21,2020,13,30-39 yr,Overall,Overall,14.6,7.1,2020-03-25
California,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,4.8,1.6,2020-04-01
Colorado,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,21.1,9.1,2020-04-01
Connecticut,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,36.6,21,2020-04-01
Iowa,IHSP,2020-21,2020,14,30-39 yr,Overall,Overall,0,0,2020-04-01
Georgia,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,20.4,5.8,2020-04-01
Michigan,IHSP,2020-21,2020,14,30-39 yr,Overall,Overall,16.4,7.9,2020-04-01
Maryland,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,13.7,6.3,2020-04-01
New Mexico,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,2.9,2.3,2020-04-01
New York,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,8.5,5.1,2020-04-01
Oregon,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,3.3,1.3,2020-04-01
Ohio,IHSP,2020-21,2020,14,30-39 yr,Overall,Overall,3.8,2.2,2020-04-01
Tennessee,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,8,3,2020-04-01
Utah,IHSP,2020-21,2020,14,30-39 yr,Overall,Overall,1.6,0.5,2020-04-01
Minnesota,EIP,2020-21,2020,14,30-39 yr,Overall,Overall,2.8,1.5,2020-04-01
New York,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,10.3,1.8,2020-04-08
New Mexico,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,4.1,1.2,2020-04-08
Minnesota,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,4.5,1.7,2020-04-08
Utah,IHSP,2020-21,2020,15,30-39 yr,Overall,Overall,3.8,2.2,2020-04-08
California,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,6.3,1.4,2020-04-08
Connecticut,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,46.8,10.1,2020-04-08
Colorado,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,27.4,6.3,2020-04-08
Iowa,IHSP,2020-21,2020,15,30-39 yr,Overall,Overall,0,0,2020-04-08
Maryland,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,21.5,7.9,2020-04-08
Michigan,IHSP,2020-21,2020,15,30-39 yr,Overall,Overall,21.6,5.2,2020-04-08
Ohio,IHSP,2020-21,2020,15,30-39 yr,Overall,Overall,5.1,1.3,2020-04-08
Tennessee,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,11,3,2020-04-08
Oregon,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,5,1.7,2020-04-08
Georgia,EIP,2020-21,2020,15,30-39 yr,Overall,Overall,23.5,3.1,2020-04-08
California,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,7.7,1.4,2020-04-15
Colorado,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,35.2,7.8,2020-04-15
Connecticut,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,63.9,17.1,2020-04-15
Georgia,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,27.3,3.8,2020-04-15
New York,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,11.4,1.1,2020-04-15
Minnesota,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,6.9,2.4,2020-04-15
New Mexico,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,7,2.9,2020-04-15
Ohio,IHSP,2020-21,2020,16,30-39 yr,Overall,Overall,6,0.9,2020-04-15
Oregon,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,5.6,0.7,2020-04-15
Tennessee,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,14.4,3.4,2020-04-15
Utah,IHSP,2020-21,2020,16,30-39 yr,Overall,Overall,7.7,3.8,2020-04-15
Iowa,IHSP,2020-21,2020,16,30-39 yr,Overall,Overall,25.3,25.3,2020-04-15
Maryland,EIP,2020-21,2020,16,30-39 yr,Overall,Overall,32.7,11.2,2020-04-15
Michigan,IHSP,2020-21,2020,16,30-39 yr,Overall,Overall,22.3,0.7,2020-04-15
New York,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,11.8,0.4,2020-04-22
Michigan,IHSP,2020-21,2020,17,30-39 yr,Overall,Overall,24.9,2.6,2020-04-22
Maryland,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,48.2,15.5,2020-04-22
Iowa,IHSP,2020-21,2020,17,30-39 yr,Overall,Overall,69.6,44.3,2020-04-22
Georgia,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,29.6,2.3,2020-04-22
Minnesota,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,11.4,4.5,2020-04-22
New Mexico,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,11.1,4.1,2020-04-22
Utah,IHSP,2020-21,2020,17,30-39 yr,Overall,Overall,12.1,4.4,2020-04-22
Tennessee,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,17.5,3,2020-04-22
Oregon,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,6,0.3,2020-04-22
Ohio,IHSP,2020-21,2020,17,30-39 yr,Overall,Overall,7.9,1.9,2020-04-22
California,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,8.5,0.8,2020-04-22
Colorado,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,43.6,8.4,2020-04-22
Connecticut,EIP,2020-21,2020,17,30-39 yr,Overall,Overall,74.8,10.9,2020-04-22
Colorado,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,51.6,8,2020-04-29
Connecticut,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,83.4,8.6,2020-04-29
California,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,10.6,2.1,2020-04-29
Michigan,IHSP,2020-21,2020,18,30-39 yr,Overall,Overall,26.2,1.3,2020-04-29
Oregon,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,6.3,0.3,2020-04-29
Tennessee,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,20.5,3,2020-04-29
Minnesota,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,18,6.7,2020-04-29
Utah,IHSP,2020-21,2020,18,30-39 yr,Overall,Overall,15.9,3.8,2020-04-29
Ohio,IHSP,2020-21,2020,18,30-39 yr,Overall,Overall,9.2,1.3,2020-04-29
Iowa,IHSP,2020-21,2020,18,30-39 yr,Overall,Overall,114,44.3,2020-04-29
Georgia,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,31.9,2.3,2020-04-29
Maryland,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,61.7,13.5,2020-04-29
New Mexico,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,14.6,3.5,2020-04-29
New York,EIP,2020-21,2020,18,30-39 yr,Overall,Overall,13.6,1.8,2020-04-29
Colorado,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,56.3,4.6,2020-05-06
California,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,11.9,1.3,2020-05-06
New York,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,14.3,0.7,2020-05-06
New Mexico,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,18.1,3.5,2020-05-06
Minnesota,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,24.5,6.4,2020-05-06
Utah,IHSP,2020-21,2020,19,30-39 yr,Overall,Overall,20.3,4.4,2020-05-06
Tennessee,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,23.5,3,2020-05-06
Oregon,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,7,0.7,2020-05-06
Ohio,IHSP,2020-21,2020,19,30-39 yr,Overall,Overall,10.4,1.3,2020-05-06
Michigan,IHSP,2020-21,2020,19,30-39 yr,Overall,Overall,27.5,1.3,2020-05-06
Maryland,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,73.6,11.8,2020-05-06
Iowa,IHSP,2020-21,2020,19,30-39 yr,Overall,Overall,114,0,2020-05-06
Georgia,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,35.2,3.3,2020-05-06
Connecticut,EIP,2020-21,2020,19,30-39 yr,Overall,Overall,95.9,12.5,2020-05-06
California,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,13.3,1.4,2020-05-13
Colorado,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,61.3,5.1,2020-05-13
Connecticut,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,102.9,7,2020-05-13
Iowa,IHSP,2020-21,2020,20,30-39 yr,Overall,Overall,133,19,2020-05-13
Georgia,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,39.3,4.1,2020-05-13
Maryland,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,86.3,12.7,2020-05-13
Michigan,IHSP,2020-21,2020,20,30-39 yr,Overall,Overall,30.8,3.3,2020-05-13
Oregon,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,7.3,0.3,2020-05-13
Ohio,IHSP,2020-21,2020,20,30-39 yr,Overall,Overall,12,1.6,2020-05-13
New Mexico,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,24.6,6.4,2020-05-13
New York,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,16.2,1.8,2020-05-13
Tennessee,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,26.9,3.4,2020-05-13
Utah,IHSP,2020-21,2020,20,30-39 yr,Overall,Overall,23.6,3.3,2020-05-13
Minnesota,EIP,2020-21,2020,20,30-39 yr,Overall,Overall,32.4,7.9,2020-05-13
New York,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,19.9,3.7,2020-05-20
New Mexico,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,28.7,4.1,2020-05-20
Minnesota,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,37.8,5.4,2020-05-20
Utah,IHSP,2020-21,2020,21,30-39 yr,Overall,Overall,26.9,3.3,2020-05-20
Tennessee,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,31.1,4.2,2020-05-20
Oregon,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,7.6,0.3,2020-05-20
Connecticut,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,107.6,4.7,2020-05-20
California,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,15.6,2.3,2020-05-20
Colorado,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,64.5,3.2,2020-05-20
Iowa,IHSP,2020-21,2020,21,30-39 yr,Overall,Overall,145.6,12.7,2020-05-20
Michigan,IHSP,2020-21,2020,21,30-39 yr,Overall,Overall,30.8,0,2020-05-20
Maryland,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,98,11.7,2020-05-20
Ohio,IHSP,2020-21,2020,21,30-39 yr,Overall,Overall,15.2,3.2,2020-05-20
Georgia,EIP,2020-21,2020,21,30-39 yr,Overall,Overall,43.6,4.3,2020-05-20
California,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,18,2.4,2020-05-27
Colorado,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,67,2.5,2020-05-27
Connecticut,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,113,5.5,2020-05-27
Iowa,IHSP,2020-21,2020,22,30-39 yr,Overall,Overall,152,6.3,2020-05-27
Georgia,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,48.5,4.9,2020-05-27
New Mexico,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,33.3,4.7,2020-05-27
New York,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,21.3,1.5,2020-05-27
Minnesota,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,45.3,7.5,2020-05-27
Ohio,IHSP,2020-21,2020,22,30-39 yr,Overall,Overall,19.6,4.4,2020-05-27
Maryland,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,107.8,9.8,2020-05-27
Michigan,IHSP,2020-21,2020,22,30-39 yr,Overall,Overall,30.8,0,2020-05-27
Oregon,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,8.6,1,2020-05-27
Tennessee,EIP,2020-21,2020,22,30-39 yr,Overall,Overall,39.1,8,2020-05-27
Utah,IHSP,2020-21,2020,22,30-39 yr,Overall,Overall,30.2,3.3,2020-05-27
New York,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,22.4,1.1,2020-06-03
Minnesota,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,50.5,5.2,2020-06-03
New Mexico,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,37.4,4.1,2020-06-03
Iowa,IHSP,2020-21,2020,23,30-39 yr,Overall,Overall,152,0,2020-06-03
Georgia,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,52.8,4.3,2020-06-03
Utah,IHSP,2020-21,2020,23,30-39 yr,Overall,Overall,32.4,2.2,2020-06-03
Tennessee,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,42.5,3.4,2020-06-03
Oregon,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,9.9,1.3,2020-06-03
Ohio,IHSP,2020-21,2020,23,30-39 yr,Overall,Overall,20.8,1.3,2020-06-03
Michigan,IHSP,2020-21,2020,23,30-39 yr,Overall,Overall,32.1,1.3,2020-06-03
Maryland,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,117.6,9.8,2020-06-03
Connecticut,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,117.7,4.7,2020-06-03
Colorado,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,68.3,1.3,2020-06-03
California,EIP,2020-21,2020,23,30-39 yr,Overall,Overall,19.9,1.9,2020-06-03
California,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,20.9,1,2020-06-10
Colorado,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,69.6,1.3,2020-06-10
Connecticut,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,119.2,1.6,2020-06-10
Iowa,IHSP,2020-21,2020,24,30-39 yr,Overall,Overall,158.3,6.3,2020-06-10
Georgia,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,58.7,5.9,2020-06-10
Michigan,IHSP,2020-21,2020,24,30-39 yr,Overall,Overall,32.8,0.7,2020-06-10
Maryland,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,124.1,6.5,2020-06-10
Oregon,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,10.3,0.3,2020-06-10
Tennessee,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,45.5,3,2020-06-10
Utah,IHSP,2020-21,2020,24,30-39 yr,Overall,Overall,36.2,3.8,2020-06-10
Ohio,IHSP,2020-21,2020,24,30-39 yr,Overall,Overall,22.4,1.6,2020-06-10
Minnesota,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,55.6,5.2,2020-06-10
New Mexico,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,41.5,4.1,2020-06-10
New York,EIP,2020-21,2020,24,30-39 yr,Overall,Overall,23.2,0.7,2020-06-10
California,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,22,1.1,2020-06-17
Iowa,IHSP,2020-21,2020,25,30-39 yr,Overall,Overall,158.3,0,2020-06-17
Maryland,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,128.2,4.1,2020-06-17
Tennessee,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,49.3,3.8,2020-06-17
Oregon,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,11.3,1,2020-06-17
Michigan,IHSP,2020-21,2020,25,30-39 yr,Overall,Overall,32.8,0,2020-06-17
Ohio,IHSP,2020-21,2020,25,30-39 yr,Overall,Overall,23.7,1.3,2020-06-17
New York,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,23.9,0.7,2020-06-17
New Mexico,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,45,3.5,2020-06-17
Utah,IHSP,2020-21,2020,25,30-39 yr,Overall,Overall,42.8,6.6,2020-06-17
Minnesota,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,59,3.4,2020-06-17
Connecticut,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,120,0.8,2020-06-17
Colorado,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,72.9,3.4,2020-06-17
Georgia,EIP,2020-21,2020,25,30-39 yr,Overall,Overall,64.6,5.9,2020-06-17
California,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,24.6,2.6,2020-06-24
Colorado,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,75.3,2.3,2020-06-24
Connecticut,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,121.6,1.6,2020-06-24
Oregon,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,13.6,2.3,2020-06-24
Tennessee,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,52.7,3.4,2020-06-24
Utah,IHSP,2020-21,2020,26,30-39 yr,Overall,Overall,49.9,7.1,2020-06-24
Iowa,IHSP,2020-21,2020,26,30-39 yr,Overall,Overall,164.6,6.3,2020-06-24
Maryland,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,131.5,3.3,2020-06-24
Michigan,IHSP,2020-21,2020,26,30-39 yr,Overall,Overall,32.8,0,2020-06-24
Georgia,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,76.6,12,2020-06-24
New York,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,25,1.1,2020-06-24
Minnesota,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,62.9,3.9,2020-06-24
New Mexico,EIP,2020-21,2020,26,30-39 yr,Overall,Overall,48,2.9,2020-06-24
Ohio,IHSP,2020-21,2020,26,30-39 yr,Overall,Overall,25.6,1.9,2020-06-24
New York,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,26.5,1.5,2020-07-01
New Mexico,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,54.4,6.4,2020-07-01
Minnesota,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,65.5,2.6,2020-07-01
Tennessee,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,59.6,6.8,2020-07-01
Utah,IHSP,2020-21,2020,27,30-39 yr,Overall,Overall,57,7.1,2020-07-01
Oregon,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,14.6,1,2020-07-01
Ohio,IHSP,2020-21,2020,27,30-39 yr,Overall,Overall,28.1,2.5,2020-07-01
Colorado,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,77.2,1.9,2020-07-01
California,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,27.5,2.9,2020-07-01
Connecticut,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,121.6,0,2020-07-01
Georgia,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,91.3,14.6,2020-07-01
Maryland,EIP,2020-21,2020,27,30-39 yr,Overall,Overall,135.7,4.2,2020-07-01
Michigan,IHSP,2020-21,2020,27,30-39 yr,Overall,Overall,34.1,1.3,2020-07-01
Iowa,IHSP,2020-21,2020,27,30-39 yr,Overall,Overall,164.6,0,2020-07-01
California,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,32.1,4.7,2020-07-08
Colorado,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,79.7,2.5,2020-07-08
Connecticut,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,124.7,3.1,2020-07-08
Iowa,IHSP,2020-21,2020,28,30-39 yr,Overall,Overall,177.3,12.7,2020-07-08
Georgia,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,111,19.7,2020-07-08
Maryland,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,140.3,4.6,2020-07-08
New Mexico,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,63.2,8.8,2020-07-08
New York,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,27.2,0.7,2020-07-08
Michigan,IHSP,2020-21,2020,28,30-39 yr,Overall,Overall,34.1,0,2020-07-08
Oregon,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,18.6,4,2020-07-08
Ohio,IHSP,2020-21,2020,28,30-39 yr,Overall,Overall,30.6,2.5,2020-07-08
Tennessee,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,65.2,5.7,2020-07-08
Utah,IHSP,2020-21,2020,28,30-39 yr,Overall,Overall,65.3,8.2,2020-07-08
Minnesota,EIP,2020-21,2020,28,30-39 yr,Overall,Overall,68.1,2.6,2020-07-08
Iowa,IHSP,2020-21,2020,29,30-39 yr,Overall,Overall,183.6,6.3,2020-07-15
Georgia,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,128.9,17.9,2020-07-15
Utah,IHSP,2020-21,2020,29,30-39 yr,Overall,Overall,69.6,4.4,2020-07-15
Tennessee,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,74,8.7,2020-07-15
Oregon,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,20.9,2.3,2020-07-15
Michigan,IHSP,2020-21,2020,29,30-39 yr,Overall,Overall,35.4,1.3,2020-07-15
Maryland,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,146.9,6.6,2020-07-15
Ohio,IHSP,2020-21,2020,29,30-39 yr,Overall,Overall,32.2,1.6,2020-07-15
New York,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,29.1,1.8,2020-07-15
New Mexico,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,68.4,5.3,2020-07-15
Minnesota,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,72.6,4.5,2020-07-15
Connecticut,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,127,2.3,2020-07-15
California,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,36.7,4.5,2020-07-15
Colorado,EIP,2020-21,2020,29,30-39 yr,Overall,Overall,83.9,4.2,2020-07-15
California,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,41.3,4.7,2020-07-22
Colorado,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,86.2,2.3,2020-07-22
Connecticut,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,130.9,3.9,2020-07-22
Iowa,IHSP,2020-21,2020,30,30-39 yr,Overall,Overall,189.9,6.3,2020-07-22
Georgia,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,141.8,12.8,2020-07-22
Maryland,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,153.8,6.9,2020-07-22
Michigan,IHSP,2020-21,2020,30,30-39 yr,Overall,Overall,36.7,1.3,2020-07-22
Ohio,IHSP,2020-21,2020,30,30-39 yr,Overall,Overall,35.7,3.5,2020-07-22
Oregon,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,22.2,1.3,2020-07-22
Tennessee,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,80.8,6.8,2020-07-22
Utah,IHSP,2020-21,2020,30,30-39 yr,Overall,Overall,77.3,7.7,2020-07-22
Minnesota,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,78.6,6,2020-07-22
New Mexico,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,73.1,4.7,2020-07-22
New York,EIP,2020-21,2020,30,30-39 yr,Overall,Overall,29.8,0.7,2020-07-22
California,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,46,4.7,2020-07-29
Iowa,IHSP,2020-21,2020,31,30-39 yr,Overall,Overall,189.9,0,2020-07-29
Maryland,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,160,6.2,2020-07-29
Oregon,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,23.2,1,2020-07-29
Ohio,IHSP,2020-21,2020,31,30-39 yr,Overall,Overall,38.9,3.2,2020-07-29
Michigan,IHSP,2020-21,2020,31,30-39 yr,Overall,Overall,39.3,2.6,2020-07-29
New York,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,32,2.2,2020-07-29
New Mexico,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,76.6,3.5,2020-07-29
Minnesota,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,85.7,7.1,2020-07-29
Tennessee,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,86.9,6.1,2020-07-29
Utah,IHSP,2020-21,2020,31,30-39 yr,Overall,Overall,82.3,4.9,2020-07-29
Connecticut,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,133.3,2.3,2020-07-29
Colorado,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,89.2,3,2020-07-29
Georgia,EIP,2020-21,2020,31,30-39 yr,Overall,Overall,151.3,9.5,2020-07-29
Connecticut,EIP,2020-21,2020,32,30-39 yr,Overall,Overall,134.8,1.6,2020-08-05
California,EIP,2020-21,2020,32,30-39 yr,Overall,Overall,49.3,3.4,2020-08-05
Colorado,EIP,2020-21,2020,32,30-39 yr,Overall,Overall,90.9,1.7,2020-08-05
Oregon,EIP,2020-21,2020,32,30-39 yr,Overall,Overall,24.5,1.3,2020-08-05
Tennessee,EIP,2020-21,2020,32,30-39 yr,Overall,Overall,95.2,8.3,2020-08-05
Utah,IHSP,2020-21,2020,32,30-39 yr,Overall,Overall,86.6,4.4,2020-08-05
Iowa,IHSP,2020-21,2020,32,30-39 yr,Overall,Overall,202.6,12.7,2020-08-05
Maryland,EIP,2020-21,2020,32,30-39 yr,Overall,Overall,166,6,2020-08-05
Michigan,IHSP,2020-21,2020,32,30-39 yr,Overall,Overall,40,0.7,2020-08-05
